Price Date,States,Commodity,Modal Price (Rs./Quintal)
09 Nov 2015,Delhi,Apple,6000
09 Nov 2015,Delhi,Apple,4500
09 Nov 2015,Delhi,Apple,8650
07 Nov 2015,Delhi,Apple,5938
07 Nov 2015,Delhi,Apple,5000
07 Nov 2015,Delhi,Apple,3000
07 Nov 2015,Delhi,Apple,2813
07 Nov 2015,Delhi,Apple,4385
07 Nov 2015,Delhi,Apple,8000
07 Nov 2015,Delhi,Apple,6000
07 Nov 2015,Delhi,Apple,4500
07 Nov 2015,Delhi,Apple,8600
06 Nov 2015,Delhi,Apple,5938
06 Nov 2015,Delhi,Apple,5000
06 Nov 2015,Delhi,Apple,2813
06 Nov 2015,Delhi,Apple,2813
06 Nov 2015,Delhi,Apple,4338
06 Nov 2015,Delhi,Apple,8000
06 Nov 2015,Delhi,Apple,6000
06 Nov 2015,Delhi,Apple,4500
06 Nov 2015,Delhi,Apple,8550
05 Nov 2015,Delhi,Apple,5938
05 Nov 2015,Delhi,Apple,5000
05 Nov 2015,Delhi,Apple,2500
05 Nov 2015,Delhi,Apple,2813
05 Nov 2015,Delhi,Apple,4285
05 Nov 2015,Delhi,Apple,8000
05 Nov 2015,Delhi,Apple,6000
05 Nov 2015,Delhi,Apple,4500
05 Nov 2015,Delhi,Apple,8500
04 Nov 2015,Delhi,Apple,5938
04 Nov 2015,Delhi,Apple,5000
04 Nov 2015,Delhi,Apple,2500
04 Nov 2015,Delhi,Apple,2813
04 Nov 2015,Delhi,Apple,4285
04 Nov 2015,Delhi,Apple,8000
04 Nov 2015,Delhi,Apple,6000
04 Nov 2015,Delhi,Apple,4500
04 Nov 2015,Delhi,Apple,8950
03 Nov 2015,Delhi,Apple,4375
03 Nov 2015,Delhi,Apple,3125
03 Nov 2015,Delhi,Apple,2813
03 Nov 2015,Delhi,Apple,4285
03 Nov 2015,Delhi,Apple,8000
03 Nov 2015,Delhi,Apple,6000
03 Nov 2015,Delhi,Apple,4500
02 Nov 2015,Delhi,Apple,5250
02 Nov 2015,Delhi,Apple,4400
02 Nov 2015,Delhi,Apple,3500
02 Nov 2015,Delhi,Apple,2813
02 Nov 2015,Delhi,Apple,4285
02 Nov 2015,Delhi,Apple,8250
02 Nov 2015,Delhi,Apple,6000
02 Nov 2015,Delhi,Apple,4500
31 Oct 2015,Delhi,Apple,5625
31 Oct 2015,Delhi,Apple,5000
31 Oct 2015,Delhi,Apple,2813
31 Oct 2015,Delhi,Apple,2813
31 Oct 2015,Delhi,Apple,4285
31 Oct 2015,Delhi,Apple,8250
31 Oct 2015,Delhi,Apple,6000
31 Oct 2015,Delhi,Apple,4500
31 Oct 2015,Delhi,Apple,8300
30 Oct 2015,Delhi,Apple,5625
30 Oct 2015,Delhi,Apple,5000
30 Oct 2015,Delhi,Apple,2500
30 Oct 2015,Delhi,Apple,2813
30 Oct 2015,Delhi,Apple,4285
30 Oct 2015,Delhi,Apple,8400
30 Oct 2015,Delhi,Apple,6250
30 Oct 2015,Delhi,Apple,4500
30 Oct 2015,Delhi,Apple,8317
29 Oct 2015,Delhi,Apple,5938
29 Oct 2015,Delhi,Apple,5188
29 Oct 2015,Delhi,Apple,2313
29 Oct 2015,Delhi,Apple,2813
29 Oct 2015,Delhi,Apple,4223
29 Oct 2015,Delhi,Apple,8500
29 Oct 2015,Delhi,Apple,6250
29 Oct 2015,Delhi,Apple,4500
29 Oct 2015,Delhi,Apple,8375
28 Oct 2015,Delhi,Apple,5938
28 Oct 2015,Delhi,Apple,5188
28 Oct 2015,Delhi,Apple,2813
28 Oct 2015,Delhi,Apple,2578
28 Oct 2015,Delhi,Apple,4240
28 Oct 2015,Delhi,Apple,8500
28 Oct 2015,Delhi,Apple,6250
28 Oct 2015,Delhi,Apple,4500
28 Oct 2015,Delhi,Apple,8500
27 Oct 2015,Delhi,Apple,5938
27 Oct 2015,Delhi,Apple,5188
27 Oct 2015,Delhi,Apple,2813
27 Oct 2015,Delhi,Apple,2578
27 Oct 2015,Delhi,Apple,4240
27 Oct 2015,Delhi,Apple,8500
27 Oct 2015,Delhi,Apple,6250
27 Oct 2015,Delhi,Apple,4500
27 Oct 2015,Delhi,Apple,8292
26 Oct 2015,Delhi,Apple,5875
26 Oct 2015,Delhi,Apple,5188
26 Oct 2015,Delhi,Apple,2813
26 Oct 2015,Delhi,Apple,2422
26 Oct 2015,Delhi,Apple,4250
26 Oct 2015,Delhi,Apple,8500
26 Oct 2015,Delhi,Apple,6250
26 Oct 2015,Delhi,Apple,4500
26 Oct 2015,Delhi,Apple,8417
24 Oct 2015,Delhi,Apple,5875
24 Oct 2015,Delhi,Apple,5188
24 Oct 2015,Delhi,Apple,2813
24 Oct 2015,Delhi,Apple,3565
24 Oct 2015,Delhi,Apple,4281
24 Oct 2015,Delhi,Apple,8300
24 Oct 2015,Delhi,Apple,6250
24 Oct 2015,Delhi,Apple,4400
24 Oct 2015,Delhi,Apple,8510
23 Oct 2015,Delhi,Apple,5938
23 Oct 2015,Delhi,Apple,5156
23 Oct 2015,Delhi,Apple,2813
23 Oct 2015,Delhi,Apple,2422
23 Oct 2015,Delhi,Apple,4133
23 Oct 2015,Delhi,Apple,6100
23 Oct 2015,Delhi,Apple,4500
23 Oct 2015,Delhi,Apple,3500
23 Oct 2015,Delhi,Apple,8610
22 Oct 2015,Delhi,Apple,5938
22 Oct 2015,Delhi,Apple,5156
22 Oct 2015,Delhi,Apple,2813
22 Oct 2015,Delhi,Apple,2422
22 Oct 2015,Delhi,Apple,4060
22 Oct 2015,Delhi,Apple,6000
22 Oct 2015,Delhi,Apple,4500
22 Oct 2015,Delhi,Apple,3500
22 Oct 2015,Delhi,Apple,8400
21 Oct 2015,Delhi,Apple,5938
21 Oct 2015,Delhi,Apple,5156
21 Oct 2015,Delhi,Apple,3125
21 Oct 2015,Delhi,Apple,3452
21 Oct 2015,Delhi,Apple,4225
21 Oct 2015,Delhi,Apple,8500
21 Oct 2015,Delhi,Apple,6000
21 Oct 2015,Delhi,Apple,4250
21 Oct 2015,Delhi,Apple,8650
20 Oct 2015,Delhi,Apple,5938
20 Oct 2015,Delhi,Apple,5156
20 Oct 2015,Delhi,Apple,3125
20 Oct 2015,Delhi,Apple,3958
20 Oct 2015,Delhi,Apple,4638
20 Oct 2015,Delhi,Apple,8250
20 Oct 2015,Delhi,Apple,6000
20 Oct 2015,Delhi,Apple,4250
20 Oct 2015,Delhi,Apple,8550
19 Oct 2015,Delhi,Apple,6250
19 Oct 2015,Delhi,Apple,5156
19 Oct 2015,Delhi,Apple,3438
19 Oct 2015,Delhi,Apple,3156
19 Oct 2015,Delhi,Apple,4604
19 Oct 2015,Delhi,Apple,4250
19 Oct 2015,Delhi,Apple,3750
19 Oct 2015,Delhi,Apple,3000
19 Oct 2015,Delhi,Apple,2188
19 Oct 2015,Delhi,Apple,9050
17 Oct 2015,Delhi,Apple,6875
17 Oct 2015,Delhi,Apple,5313
17 Oct 2015,Delhi,Apple,3438
17 Oct 2015,Delhi,Apple,3198
17 Oct 2015,Delhi,Apple,4948
17 Oct 2015,Delhi,Apple,3438
17 Oct 2015,Delhi,Apple,3125
17 Oct 2015,Delhi,Apple,3750
17 Oct 2015,Delhi,Apple,3000
17 Oct 2015,Delhi,Apple,2188
17 Oct 2015,Delhi,Apple,8950
16 Oct 2015,Delhi,Apple,7188
16 Oct 2015,Delhi,Apple,5313
16 Oct 2015,Delhi,Apple,3438
16 Oct 2015,Delhi,Apple,2969
16 Oct 2015,Delhi,Apple,4948
16 Oct 2015,Delhi,Apple,3438
16 Oct 2015,Delhi,Apple,3125
16 Oct 2015,Delhi,Apple,3750
16 Oct 2015,Delhi,Apple,3000
16 Oct 2015,Delhi,Apple,2188
16 Oct 2015,Delhi,Apple,9600
15 Oct 2015,Delhi,Apple,6875
15 Oct 2015,Delhi,Apple,5313
15 Oct 2015,Delhi,Apple,3438
15 Oct 2015,Delhi,Apple,3750
15 Oct 2015,Delhi,Apple,5125
15 Oct 2015,Delhi,Apple,3438
15 Oct 2015,Delhi,Apple,3125
15 Oct 2015,Delhi,Apple,9000
15 Oct 2015,Delhi,Apple,6500
15 Oct 2015,Delhi,Apple,4500
15 Oct 2015,Delhi,Apple,9800
14 Oct 2015,Delhi,Apple,6875
14 Oct 2015,Delhi,Apple,5313
14 Oct 2015,Delhi,Apple,3438
14 Oct 2015,Delhi,Apple,3650
14 Oct 2015,Delhi,Apple,5167
14 Oct 2015,Delhi,Apple,3438
14 Oct 2015,Delhi,Apple,3125
14 Oct 2015,Delhi,Apple,8500
14 Oct 2015,Delhi,Apple,6500
14 Oct 2015,Delhi,Apple,4500
14 Oct 2015,Delhi,Apple,9420
13 Oct 2015,Delhi,Apple,6875
13 Oct 2015,Delhi,Apple,5313
13 Oct 2015,Delhi,Apple,3438
13 Oct 2015,Delhi,Apple,6350
13 Oct 2015,Delhi,Apple,5073
13 Oct 2015,Delhi,Apple,5000
13 Oct 2015,Delhi,Apple,3750
13 Oct 2015,Delhi,Apple,2500
13 Oct 2015,Delhi,Apple,3750
13 Oct 2015,Delhi,Apple,2813
13 Oct 2015,Delhi,Apple,2188
13 Oct 2015,Delhi,Apple,9400
12 Oct 2015,Delhi,Apple,6875
12 Oct 2015,Delhi,Apple,5313
12 Oct 2015,Delhi,Apple,3438
12 Oct 2015,Delhi,Apple,6250
12 Oct 2015,Delhi,Apple,5073
12 Oct 2015,Delhi,Apple,5000
12 Oct 2015,Delhi,Apple,3750
12 Oct 2015,Delhi,Apple,2500
12 Oct 2015,Delhi,Apple,3750
12 Oct 2015,Delhi,Apple,2813
12 Oct 2015,Delhi,Apple,2063
12 Oct 2015,Delhi,Apple,9100
10 Oct 2015,Delhi,Apple,7500
10 Oct 2015,Delhi,Apple,5313
10 Oct 2015,Delhi,Apple,3438
10 Oct 2015,Delhi,Apple,6250
10 Oct 2015,Delhi,Apple,5073
10 Oct 2015,Delhi,Apple,5000
10 Oct 2015,Delhi,Apple,3750
10 Oct 2015,Delhi,Apple,2500
10 Oct 2015,Delhi,Apple,8000
10 Oct 2015,Delhi,Apple,6000
10 Oct 2015,Delhi,Apple,4500
10 Oct 2015,Delhi,Apple,9350
09 Oct 2015,Delhi,Apple,6875
09 Oct 2015,Delhi,Apple,5313
09 Oct 2015,Delhi,Apple,3438
09 Oct 2015,Delhi,Apple,3460
09 Oct 2015,Delhi,Apple,4775
09 Oct 2015,Delhi,Apple,3750
09 Oct 2015,Delhi,Apple,2831
09 Oct 2015,Delhi,Apple,8800
08 Oct 2015,Delhi,Apple,6875
08 Oct 2015,Delhi,Apple,4688
08 Oct 2015,Delhi,Apple,2813
08 Oct 2015,Delhi,Apple,3680
08 Oct 2015,Delhi,Apple,4750
08 Oct 2015,Delhi,Apple,5500
08 Oct 2015,Delhi,Apple,3750
08 Oct 2015,Delhi,Apple,2500
08 Oct 2015,Delhi,Apple,6750
08 Oct 2015,Delhi,Apple,4750
08 Oct 2015,Delhi,Apple,3250
08 Oct 2015,Delhi,Apple,8813
07 Oct 2015,Delhi,Apple,6875
07 Oct 2015,Delhi,Apple,4688
07 Oct 2015,Delhi,Apple,2813
07 Oct 2015,Delhi,Apple,4250
07 Oct 2015,Delhi,Apple,3250
07 Oct 2015,Delhi,Apple,2300
07 Oct 2015,Delhi,Apple,4833
07 Oct 2015,Delhi,Apple,5500
07 Oct 2015,Delhi,Apple,3750
07 Oct 2015,Delhi,Apple,2500
07 Oct 2015,Delhi,Apple,6750
07 Oct 2015,Delhi,Apple,4750
07 Oct 2015,Delhi,Apple,3250
07 Oct 2015,Delhi,Apple,8375
06 Oct 2015,Delhi,Apple,6875
06 Oct 2015,Delhi,Apple,4375
06 Oct 2015,Delhi,Apple,3680
06 Oct 2015,Delhi,Apple,5042
06 Oct 2015,Delhi,Apple,5250
06 Oct 2015,Delhi,Apple,3500
06 Oct 2015,Delhi,Apple,2300
06 Oct 2015,Delhi,Apple,6750
06 Oct 2015,Delhi,Apple,4750
06 Oct 2015,Delhi,Apple,3250
06 Oct 2015,Delhi,Apple,8188
05 Oct 2015,Delhi,Apple,6875
05 Oct 2015,Delhi,Apple,4375
05 Oct 2015,Delhi,Apple,3730
05 Oct 2015,Delhi,Apple,5146
05 Oct 2015,Delhi,Apple,5250
05 Oct 2015,Delhi,Apple,3500
05 Oct 2015,Delhi,Apple,2300
05 Oct 2015,Delhi,Apple,4063
05 Oct 2015,Delhi,Apple,2813
05 Oct 2015,Delhi,Apple,2063
05 Oct 2015,Delhi,Apple,7125
03 Oct 2015,Delhi,Apple,6875
03 Oct 2015,Delhi,Apple,4375
03 Oct 2015,Delhi,Apple,3730
03 Oct 2015,Delhi,Apple,4990
03 Oct 2015,Delhi,Apple,3750
03 Oct 2015,Delhi,Apple,2813
03 Oct 2015,Delhi,Apple,6750
03 Oct 2015,Delhi,Apple,4750
03 Oct 2015,Delhi,Apple,3000
03 Oct 2015,Delhi,Apple,6975
01 Oct 2015,Delhi,Apple,6875
01 Oct 2015,Delhi,Apple,4375
01 Oct 2015,Delhi,Apple,3730
01 Oct 2015,Delhi,Apple,3750
01 Oct 2015,Delhi,Apple,2813
01 Oct 2015,Delhi,Apple,6750
01 Oct 2015,Delhi,Apple,4750
01 Oct 2015,Delhi,Apple,3000
01 Oct 2015,Delhi,Apple,6825
30 Sep 2015,Delhi,Apple,6250
30 Sep 2015,Delhi,Apple,3750
30 Sep 2015,Delhi,Apple,2188
30 Sep 2015,Delhi,Apple,3730
30 Sep 2015,Delhi,Apple,5000
30 Sep 2015,Delhi,Apple,3500
30 Sep 2015,Delhi,Apple,2300
30 Sep 2015,Delhi,Apple,6500
30 Sep 2015,Delhi,Apple,4500
30 Sep 2015,Delhi,Apple,2900
30 Sep 2015,Delhi,Apple,7463
29 Sep 2015,Delhi,Apple,5625
29 Sep 2015,Delhi,Apple,2813
29 Sep 2015,Delhi,Apple,1750
29 Sep 2015,Delhi,Apple,3350
29 Sep 2015,Delhi,Apple,5000
29 Sep 2015,Delhi,Apple,3500
29 Sep 2015,Delhi,Apple,2500
29 Sep 2015,Delhi,Apple,6000
29 Sep 2015,Delhi,Apple,3250
29 Sep 2015,Delhi,Apple,2250
29 Sep 2015,Delhi,Apple,6438
28 Sep 2015,Delhi,Apple,5625
28 Sep 2015,Delhi,Apple,2813
28 Sep 2015,Delhi,Apple,1750
28 Sep 2015,Delhi,Apple,3350
28 Sep 2015,Delhi,Apple,5000
28 Sep 2015,Delhi,Apple,3500
28 Sep 2015,Delhi,Apple,2500
28 Sep 2015,Delhi,Apple,6000
28 Sep 2015,Delhi,Apple,3250
28 Sep 2015,Delhi,Apple,2250
28 Sep 2015,Delhi,Apple,7875
26 Sep 2015,Delhi,Apple,3396
26 Sep 2015,Delhi,Apple,3350
26 Sep 2015,Delhi,Apple,3417
26 Sep 2015,Delhi,Apple,6000
26 Sep 2015,Delhi,Apple,3250
26 Sep 2015,Delhi,Apple,2250
26 Sep 2015,Delhi,Apple,6472
25 Sep 2015,Delhi,Apple,5625
25 Sep 2015,Delhi,Apple,2813
25 Sep 2015,Delhi,Apple,1750
25 Sep 2015,Delhi,Apple,3350
25 Sep 2015,Delhi,Apple,4500
25 Sep 2015,Delhi,Apple,3250
25 Sep 2015,Delhi,Apple,2500
25 Sep 2015,Delhi,Apple,6000
25 Sep 2015,Delhi,Apple,3250
25 Sep 2015,Delhi,Apple,2250
25 Sep 2015,Delhi,Apple,3417
24 Sep 2015,Delhi,Apple,3604
24 Sep 2015,Delhi,Apple,3250
24 Sep 2015,Delhi,Apple,3417
24 Sep 2015,Delhi,Apple,3281
24 Sep 2015,Delhi,Apple,2188
24 Sep 2015,Delhi,Apple,1406
24 Sep 2015,Delhi,Apple,8000
23 Sep 2015,Delhi,Apple,3229
23 Sep 2015,Delhi,Apple,3650
23 Sep 2015,Delhi,Apple,3417
23 Sep 2015,Delhi,Apple,6250
23 Sep 2015,Delhi,Apple,3500
23 Sep 2015,Delhi,Apple,2250
23 Sep 2015,Delhi,Apple,8000
22 Sep 2015,Delhi,Apple,3292
22 Sep 2015,Delhi,Apple,3315
22 Sep 2015,Delhi,Apple,3083
22 Sep 2015,Delhi,Apple,3281
22 Sep 2015,Delhi,Apple,2188
22 Sep 2015,Delhi,Apple,1250
22 Sep 2015,Delhi,Apple,3474
21 Sep 2015,Delhi,Apple,3335
21 Sep 2015,Delhi,Apple,3281
21 Sep 2015,Delhi,Apple,2188
21 Sep 2015,Delhi,Apple,1250
21 Sep 2015,Delhi,Apple,3475
19 Sep 2015,Delhi,Apple,3292
19 Sep 2015,Delhi,Apple,3445
19 Sep 2015,Delhi,Apple,4000
19 Sep 2015,Delhi,Apple,3000
19 Sep 2015,Delhi,Apple,2250
19 Sep 2015,Delhi,Apple,6500
19 Sep 2015,Delhi,Apple,4000
19 Sep 2015,Delhi,Apple,2750
19 Sep 2015,Delhi,Apple,5700
18 Sep 2015,Delhi,Apple,5313
18 Sep 2015,Delhi,Apple,2500
18 Sep 2015,Delhi,Apple,1250
18 Sep 2015,Delhi,Apple,3750
18 Sep 2015,Delhi,Apple,2625
18 Sep 2015,Delhi,Apple,1900
18 Sep 2015,Delhi,Apple,2188
18 Sep 2015,Delhi,Apple,3281
18 Sep 2015,Delhi,Apple,2188
18 Sep 2015,Delhi,Apple,1250
18 Sep 2015,Delhi,Apple,3517
17 Sep 2015,Delhi,Apple,5313
17 Sep 2015,Delhi,Apple,2500
17 Sep 2015,Delhi,Apple,1250
17 Sep 2015,Delhi,Apple,3255
17 Sep 2015,Delhi,Apple,2813
17 Sep 2015,Delhi,Apple,3281
17 Sep 2015,Delhi,Apple,2188
17 Sep 2015,Delhi,Apple,1250
17 Sep 2015,Delhi,Apple,5800
16 Sep 2015,Delhi,Apple,3255
16 Sep 2015,Delhi,Apple,5500
16 Sep 2015,Delhi,Apple,4000
16 Sep 2015,Delhi,Apple,2750
16 Sep 2015,Delhi,Apple,5800
15 Sep 2015,Delhi,Apple,3255
15 Sep 2015,Delhi,Apple,3256
15 Sep 2015,Delhi,Apple,3750
15 Sep 2015,Delhi,Apple,2625
15 Sep 2015,Delhi,Apple,7250
14 Sep 2015,Delhi,Apple,3325
14 Sep 2015,Delhi,Apple,3200
14 Sep 2015,Delhi,Apple,3750
14 Sep 2015,Delhi,Apple,3000
14 Sep 2015,Delhi,Apple,2250
14 Sep 2015,Delhi,Apple,5000
14 Sep 2015,Delhi,Apple,3750
14 Sep 2015,Delhi,Apple,2750
14 Sep 2015,Delhi,Apple,5450
12 Sep 2015,Delhi,Apple,3750
12 Sep 2015,Delhi,Apple,2250
12 Sep 2015,Delhi,Apple,1750
12 Sep 2015,Delhi,Apple,3200
12 Sep 2015,Delhi,Apple,3750
12 Sep 2015,Delhi,Apple,2250
12 Sep 2015,Delhi,Apple,5250
12 Sep 2015,Delhi,Apple,3750
12 Sep 2015,Delhi,Apple,2500
12 Sep 2015,Delhi,Apple,3060
11 Sep 2015,Delhi,Apple,3250
11 Sep 2015,Delhi,Apple,2625
11 Sep 2015,Delhi,Apple,1500
11 Sep 2015,Delhi,Apple,2419
11 Sep 2015,Delhi,Apple,3000
11 Sep 2015,Delhi,Apple,4500
11 Sep 2015,Delhi,Apple,3250
11 Sep 2015,Delhi,Apple,2250
11 Sep 2015,Delhi,Apple,5292
10 Sep 2015,Delhi,Apple,3750
10 Sep 2015,Delhi,Apple,2750
10 Sep 2015,Delhi,Apple,1500
10 Sep 2015,Delhi,Apple,3419
10 Sep 2015,Delhi,Apple,3000
10 Sep 2015,Delhi,Apple,5000
10 Sep 2015,Delhi,Apple,3250
10 Sep 2015,Delhi,Apple,2250
10 Sep 2015,Delhi,Apple,5292
09 Sep 2015,Delhi,Apple,3750
09 Sep 2015,Delhi,Apple,2750
09 Sep 2015,Delhi,Apple,1500
09 Sep 2015,Delhi,Apple,3419
09 Sep 2015,Delhi,Apple,3000
09 Sep 2015,Delhi,Apple,5000
09 Sep 2015,Delhi,Apple,3500
09 Sep 2015,Delhi,Apple,2250
09 Sep 2015,Delhi,Apple,5250
08 Sep 2015,Delhi,Apple,3250
08 Sep 2015,Delhi,Apple,3125
08 Sep 2015,Delhi,Apple,5000
08 Sep 2015,Delhi,Apple,3750
08 Sep 2015,Delhi,Apple,2500
08 Sep 2015,Delhi,Apple,6200
07 Sep 2015,Delhi,Apple,3250
07 Sep 2015,Delhi,Apple,3125
07 Sep 2015,Delhi,Apple,5900
05 Sep 2015,Delhi,Apple,2750
05 Sep 2015,Delhi,Apple,3125
05 Sep 2015,Delhi,Apple,5950
04 Sep 2015,Delhi,Apple,3000
04 Sep 2015,Delhi,Apple,5800
03 Sep 2015,Delhi,Apple,3000
03 Sep 2015,Delhi,Apple,3250
03 Sep 2015,Delhi,Apple,5800
02 Sep 2015,Delhi,Apple,2625
02 Sep 2015,Delhi,Apple,4850
01 Sep 2015,Delhi,Apple,2500
01 Sep 2015,Delhi,Apple,4000
01 Sep 2015,Delhi,Apple,2500
01 Sep 2015,Delhi,Apple,5350
31 Aug 2015,Delhi,Apple,3750
31 Aug 2015,Delhi,Apple,2500
31 Aug 2015,Delhi,Apple,4500
29 Aug 2015,Delhi,Apple,4000
29 Aug 2015,Delhi,Apple,2500
29 Aug 2015,Delhi,Apple,4300
28 Aug 2015,Delhi,Apple,4500
28 Aug 2015,Delhi,Apple,2750
28 Aug 2015,Delhi,Apple,5050
27 Aug 2015,Delhi,Apple,2775
27 Aug 2015,Delhi,Apple,3250
27 Aug 2015,Delhi,Apple,2400
27 Aug 2015,Delhi,Apple,6300
26 Aug 2015,Delhi,Apple,2900
26 Aug 2015,Delhi,Apple,3500
26 Aug 2015,Delhi,Apple,2400
26 Aug 2015,Delhi,Apple,6400
25 Aug 2015,Delhi,Apple,3500
25 Aug 2015,Delhi,Apple,6400
24 Aug 2015,Delhi,Apple,2752
24 Aug 2015,Delhi,Apple,4950
22 Aug 2015,Delhi,Apple,3250
22 Aug 2015,Delhi,Apple,2250
22 Aug 2015,Delhi,Apple,5250
21 Aug 2015,Delhi,Apple,4000
21 Aug 2015,Delhi,Apple,3000
20 Aug 2015,Delhi,Apple,4000
20 Aug 2015,Delhi,Apple,3000
20 Aug 2015,Delhi,Apple,7050
19 Aug 2015,Delhi,Apple,1375
19 Aug 2015,Delhi,Apple,4000
19 Aug 2015,Delhi,Apple,3000
19 Aug 2015,Delhi,Apple,7500
18 Aug 2015,Delhi,Apple,1375
18 Aug 2015,Delhi,Apple,4500
18 Aug 2015,Delhi,Apple,3000
18 Aug 2015,Delhi,Apple,7500
17 Aug 2015,Delhi,Apple,1375
17 Aug 2015,Delhi,Apple,4250
17 Aug 2015,Delhi,Apple,3000
17 Aug 2015,Delhi,Apple,7600
14 Aug 2015,Delhi,Apple,1375
14 Aug 2015,Delhi,Apple,4500
14 Aug 2015,Delhi,Apple,3000
14 Aug 2015,Delhi,Apple,8400
13 Aug 2015,Delhi,Apple,1375
13 Aug 2015,Delhi,Apple,4750
13 Aug 2015,Delhi,Apple,3000
13 Aug 2015,Delhi,Apple,8800
12 Aug 2015,Delhi,Apple,1375
12 Aug 2015,Delhi,Apple,4250
12 Aug 2015,Delhi,Apple,2500
12 Aug 2015,Delhi,Apple,8350
11 Aug 2015,Delhi,Apple,1375
11 Aug 2015,Delhi,Apple,4250
11 Aug 2015,Delhi,Apple,2500
11 Aug 2015,Delhi,Apple,8300
10 Aug 2015,Delhi,Apple,1500
10 Aug 2015,Delhi,Apple,3500
10 Aug 2015,Delhi,Apple,8900
08 Aug 2015,Delhi,Apple,1375
08 Aug 2015,Delhi,Apple,4000
08 Aug 2015,Delhi,Apple,2500
08 Aug 2015,Delhi,Apple,9000
07 Aug 2015,Delhi,Apple,1375
07 Aug 2015,Delhi,Apple,4000
07 Aug 2015,Delhi,Apple,2500
07 Aug 2015,Delhi,Apple,8750
06 Aug 2015,Delhi,Apple,1375
06 Aug 2015,Delhi,Apple,3750
06 Aug 2015,Delhi,Apple,2750
06 Aug 2015,Delhi,Apple,8700
05 Aug 2015,Delhi,Apple,1375
05 Aug 2015,Delhi,Apple,7950
04 Aug 2015,Delhi,Apple,1375
04 Aug 2015,Delhi,Apple,3500
04 Aug 2015,Delhi,Apple,8100
03 Aug 2015,Delhi,Apple,1375
03 Aug 2015,Delhi,Apple,7167
01 Aug 2015,Delhi,Apple,1375
01 Aug 2015,Delhi,Apple,6333
31 Jul 2015,Delhi,Apple,1375
31 Jul 2015,Delhi,Apple,7000
30 Jul 2015,Delhi,Apple,1438
30 Jul 2015,Delhi,Apple,7000
27 Jul 2015,Delhi,Apple,7667
27 Jul 2015,Delhi,Apple,1875
27 Jul 2015,Delhi,Apple,7667
25 Jul 2015,Delhi,Apple,1750
25 Jul 2015,Delhi,Apple,4417
25 Jul 2015,Delhi,Apple,8500
24 Jul 2015,Delhi,Apple,1688
24 Jul 2015,Delhi,Apple,4250
24 Jul 2015,Delhi,Apple,7333
23 Jul 2015,Delhi,Apple,1813
23 Jul 2015,Delhi,Apple,5000
23 Jul 2015,Delhi,Apple,6667
22 Jul 2015,Delhi,Apple,1688
22 Jul 2015,Delhi,Apple,4833
22 Jul 2015,Delhi,Apple,7500
21 Jul 2015,Delhi,Apple,6333
20 Jul 2015,Delhi,Apple,7750
20 Jul 2015,Delhi,Apple,1625
20 Jul 2015,Delhi,Apple,8333
18 Jul 2015,Delhi,Apple,3000
18 Jul 2015,Delhi,Apple,7750
18 Jul 2015,Delhi,Apple,1250
18 Jul 2015,Delhi,Apple,9750
17 Jul 2015,Delhi,Apple,3000
17 Jul 2015,Delhi,Apple,7750
16 Jul 2015,Delhi,Apple,3000
16 Jul 2015,Delhi,Apple,7400
15 Jul 2015,Delhi,Apple,3000
15 Jul 2015,Delhi,Apple,7400
15 Jul 2015,Delhi,Apple,1250
15 Jul 2015,Delhi,Apple,8500
14 Jul 2015,Delhi,Apple,3000
14 Jul 2015,Delhi,Apple,1875
14 Jul 2015,Delhi,Apple,8500
13 Jul 2015,Delhi,Apple,3000
13 Jul 2015,Delhi,Apple,1875
13 Jul 2015,Delhi,Apple,9000
11 Jul 2015,Delhi,Apple,3000
11 Jul 2015,Delhi,Apple,7400
11 Jul 2015,Delhi,Apple,2500
11 Jul 2015,Delhi,Apple,9000
10 Jul 2015,Delhi,Apple,3000
10 Jul 2015,Delhi,Apple,7400
10 Jul 2015,Delhi,Apple,2750
10 Jul 2015,Delhi,Apple,9000
09 Jul 2015,Delhi,Apple,3000
09 Jul 2015,Delhi,Apple,8300
09 Jul 2015,Delhi,Apple,2750
09 Jul 2015,Delhi,Apple,10000
08 Jul 2015,Delhi,Apple,3000
08 Jul 2015,Delhi,Apple,2750
08 Jul 2015,Delhi,Apple,10000
07 Jul 2015,Delhi,Apple,8300
07 Jul 2015,Delhi,Apple,2143
07 Jul 2015,Delhi,Apple,9900
06 Jul 2015,Delhi,Apple,8050
06 Jul 2015,Delhi,Apple,2000
06 Jul 2015,Delhi,Apple,9750
04 Jul 2015,Delhi,Apple,8050
04 Jul 2015,Delhi,Apple,7550
03 Jul 2015,Delhi,Apple,8050
03 Jul 2015,Delhi,Apple,7550
02 Jul 2015,Delhi,Apple,7450
01 Jul 2015,Delhi,Apple,7360
30 Jun 2015,Delhi,Apple,8050
30 Jun 2015,Delhi,Apple,7710
29 Jun 2015,Delhi,Apple,8050
29 Jun 2015,Delhi,Apple,7800
25 Jun 2015,Delhi,Apple,8050
25 Jun 2015,Delhi,Apple,8100
24 Jun 2015,Delhi,Apple,8050
24 Jun 2015,Delhi,Apple,8100
23 Jun 2015,Delhi,Apple,8050
23 Jun 2015,Delhi,Apple,8400
22 Jun 2015,Delhi,Apple,8050
22 Jun 2015,Delhi,Apple,8500
20 Jun 2015,Delhi,Apple,8050
